id,space_id,command,command_ko,mode,trig,act,dev_trig,dev_act,ref,expect,d,tier,b1,b3,context,why,targets,target_svc,ir_gt
G00406,OFFICE01,"Wait up to 15 minutes to see if the battery is under 20 percent; if not, light up the lights","배터리가 20퍼센트 아래로 내려가는지 최대 15분 기다려 보고, 그래도 아니면 조명 전부 켜",trigger,button,light.on,Button,Light,plain,execute,D10,T3,act,1,none,,OFFICE01_OpenSpace_Light_1 OFFICE01_OpenSpace_Light_2 OFFICE01_OpenSpace_Light_3 OFFICE01_OpenSpace_Light_4 OFFICE01_MeetingRoom_Light_1 OFFICE01_Pantry_Light_1,,"{""timeline"": [{""op"": ""start_at"", ""anchor"": ""now""}, {""op"": ""wait"", ""cond"": ""Battery.BatteryLevel < 20"", ""edge"": ""rising"", ""timeout"": ""15 MIN""}, {""op"": ""if"", ""cond"": ""not (Battery.BatteryLevel < 20)"", ""then"": [{""op"": ""call"", ""target"": ""Switch.On"", ""args"": {}}], ""else"": []}]}"
G00407,HOME04,"With a single press of the button, switch all the lights on while someone is in the room, and stop once that changes.","버튼을 한 번 누르면 방에 사람이 있는 동안 모든 조명 켜 주고, 그러다 바뀌면 멈춰.",trigger,button,light.on,Button,Light,all,execute,D5,T2,act,1,none,,HOME04_LivingRoom_Light_1 HOME04_LivingRoom_Light_2 HOME04_LivingRoom_Light_3 HOME04_Bedroom_Light_1 HOME04_Bedroom_Light_2 HOME04_Study_Light_1 HOME04_Study_Light_2 HOME04_Kitchen_Light_1,,"{""timeline"": [{""op"": ""start_at"", ""anchor"": ""now""}, {""op"": ""wait"", ""cond"": ""Button.Button == \""pushed\"""", ""edge"": ""rising""}, {""op"": ""cycle"", ""until"": ""not (GlobalVariable.Value(\""Human\"") == true)"", ""period"": ""1 MIN"", ""body"": [{""op"": ""call"", ""target"": ""Switch.On"", ""args"": {}}]}]}"
G00408,HOME11,"With one tap on the wall switch, if the window is open right now, get all the lights on.",벽 스위치를 한 번 누를 때 창문이 열려 있으면 모든 조명 켜.,trigger,button,light.on,Button,Light,all,execute,D3,T2,read,1,none,,HOME11_Room_Light_1 HOME11_Room_Light_2 HOME11_Kitchen_Light_1 HOME11_Bathroom_Light_1,,"{""timeline"": [{""op"": ""start_at"", ""anchor"": ""now""}, {""op"": ""wait"", ""cond"": ""Button.Button == \""pushed\"""", ""edge"": ""rising""}, {""op"": ""if"", ""cond"": ""ContactSensor.Contact == false"", ""then"": [{""op"": ""call"", ""target"": ""Switch.On"", ""args"": {}}], ""else"": []}]}"
G00409,HOME20,please turn on all the lights when I press the button.,내가 버튼을 누르면 모든 조명 좀 켜 줘.,trigger,button,light.on,Button,Light,all,execute,D4,T1,act,1,none,,HOME20_LivingRoom_Light_1 HOME20_LivingRoom_Light_2 HOME20_Kitchen_Light_1 HOME20_Bedroom_Light_1,,"{""timeline"": [{""op"": ""start_at"", ""anchor"": ""now""}, {""op"": ""wait"", ""cond"": ""Button.Button == \""pushed\"""", ""edge"": ""rising""}, {""op"": ""call"", ""target"": ""Switch.On"", ""args"": {}}]}"
G00410,LAB04,can you brighten this place up when I double-press the button?,버튼이 연속 두 번 눌리면 여기 좀 밝게 해 줄래?,trigger,button,light.on,Button,Light,vague,execute,D4,T1,act,1,none,,LAB04_LabRoom_Light_1 LAB04_LabRoom_Light_2 LAB04_LabRoom_Light_3 LAB04_LabRoom_Light_4,,"{""timeline"": [{""op"": ""start_at"", ""anchor"": ""now""}, {""op"": ""wait"", ""cond"": ""Button.Button == \""double\"""", ""edge"": ""rising""}, {""op"": ""call"", ""target"": ""Switch.On"", ""args"": {}}]}"
G00411,HOME04,I'd like you to light up all the lights when the scene button is pressed.,씬 버튼이 눌리면 모든 조명 켜 줬으면 해.,trigger,button,light.on,Button,Light,all,execute,D4,T1,act,1,none,,HOME04_LivingRoom_Light_1 HOME04_LivingRoom_Light_2 HOME04_LivingRoom_Light_3 HOME04_Bedroom_Light_1 HOME04_Bedroom_Light_2 HOME04_Study_Light_1 HOME04_Study_Light_2 HOME04_Kitchen_Light_1,,"{""timeline"": [{""op"": ""start_at"", ""anchor"": ""now""}, {""op"": ""wait"", ""cond"": ""Button.Button == \""pushed\"""", ""edge"": ""rising""}, {""op"": ""call"", ""target"": ""Switch.On"", ""args"": {}}]}"
G00412,HOME06,I'd like you to turn on the bathroom lights with one tap on the wall switch.,벽 스위치를 한 번 누르면 욕실 조명 켜 줬으면 해.,trigger,button,light.on,Button,Light,place,execute,D4,T1,act,1,none,,HOME06_Bathroom_Light_1 HOME06_Bathroom_Light_2,,"{""timeline"": [{""op"": ""start_at"", ""anchor"": ""now""}, {""op"": ""wait"", ""cond"": ""Button.Button == \""pushed\"""", ""edge"": ""rising""}, {""op"": ""call"", ""target"": ""Switch.On"", ""args"": {}}]}"
G00413,LAB03,please light up the cold room lights when the scene button is pressed.,씬 버튼이 눌리면 저온실 조명 좀 켜 줘.,trigger,button,light.on,Button,Light,place,execute,D4,T1,act,1,none,,LAB03_ColdRoom_Light_1,,"{""timeline"": [{""op"": ""start_at"", ""anchor"": ""now""}, {""op"": ""wait"", ""cond"": ""Button.Button == \""pushed\"""", ""edge"": ""rising""}, {""op"": ""call"", ""target"": ""Switch.On"", ""args"": {}}]}"
G00414,LAB04,"When I press the button, turn on all the lights",내가 버튼을 누르면 모든 조명 켜,trigger,button,light.on,Button,Light,all,execute,D4,T1,act,1,none,,LAB04_LabRoom_Light_1 LAB04_LabRoom_Light_2 LAB04_LabRoom_Light_3 LAB04_LabRoom_Light_4,,"{""timeline"": [{""op"": ""start_at"", ""anchor"": ""now""}, {""op"": ""wait"", ""cond"": ""Button.Button == \""pushed\"""", ""edge"": ""rising""}, {""op"": ""call"", ""target"": ""Switch.On"", ""args"": {}}]}"
G00415,HOME15,"When I press the button, get the color strip 2 on.",내가 버튼을 누르면 컬러 스트립 2 켜.,trigger,button,light.on,Button,Light,nick,execute,D4,T1,act,1,none,,HOME15_LivingRoom_ColorControl_2,,"{""timeline"": [{""op"": ""start_at"", ""anchor"": ""now""}, {""op"": ""wait"", ""cond"": ""Button.Button == \""pushed\"""", ""edge"": ""rising""}, {""op"": ""call"", ""target"": ""Switch.On"", ""args"": {}}]}"
G00416,HOME09,could you light up the nursery color mood light when I press the button?,내가 버튼을 누르면 아기방 컬러 무드등 켜 줄 수 있어?,trigger,button,light.on,Button,Light,nick,execute,D4,T1,act,1,none,,HOME09_BabyRoom_ColorControl_1,,"{""timeline"": [{""op"": ""start_at"", ""anchor"": ""now""}, {""op"": ""wait"", ""cond"": ""Button.Button == \""pushed\"""", ""edge"": ""rising""}, {""op"": ""call"", ""target"": ""Switch.On"", ""args"": {}}]}"
G00417,HOME03,please switch the living room lights on when I double-press the button.,버튼이 연속 두 번 눌리면 거실 조명 켜 주세요.,trigger,button,light.on,Button,Light,place,execute,D4,T1,act,1,none,,HOME03_LivingRoom_Light_1 HOME03_LivingRoom_Light_2 HOME03_LivingRoom_Light_3,,"{""timeline"": [{""op"": ""start_at"", ""anchor"": ""now""}, {""op"": ""wait"", ""cond"": ""Button.Button == \""double\"""", ""edge"": ""rising""}, {""op"": ""call"", ""target"": ""Switch.On"", ""args"": {}}]}"
G00418,HOME07,"With a single press of the button, switch the kitchen lights on",버튼을 한 번 누르면 주방 조명 켜,trigger,button,light.on,Button,Light,place,execute,D4,T1,act,1,none,,HOME07_Kitchen_Light_1,,"{""timeline"": [{""op"": ""start_at"", ""anchor"": ""now""}, {""op"": ""wait"", ""cond"": ""Button.Button == \""pushed\"""", ""edge"": ""rising""}, {""op"": ""call"", ""target"": ""Switch.On"", ""args"": {}}]}"
G00419,HOME04,Brighten this place up when I press the button,내가 버튼을 누르면 여기 좀 밝게 해 줘,trigger,button,light.on,Button,Light,vague,ask,D4,T1,act,1,none,,HOME04_Bedroom_Light_1 HOME04_Bedroom_Light_2 HOME04_Kitchen_Light_1 HOME04_LivingRoom_Light_1 HOME04_LivingRoom_Light_2 HOME04_LivingRoom_Light_3 HOME04_LivingRoom_WindowCovering_1 HOME04_LivingRoom_WindowCovering_2 HOME04_Study_Light_1 HOME04_Study_Light_2,,
G00420,HOME09,I'd like you to switch the nursery mood light on with one tap on the wall switch.,벽 스위치를 한 번 누르면 아기방 무드등 켜 줬으면 해.,trigger,button,light.on,Button,Light,nick,execute,D4,T1,act,1,none,,HOME09_BabyRoom_Light_1,,"{""timeline"": [{""op"": ""start_at"", ""anchor"": ""now""}, {""op"": ""wait"", ""cond"": ""Button.Button == \""pushed\"""", ""edge"": ""rising""}, {""op"": ""call"", ""target"": ""Switch.On"", ""args"": {}}]}"
G00421,LAB02,"With a single press of the button, light up the lab lights",버튼을 한 번 누르면 실험실 조명 켜,trigger,button,light.on,Button,Light,place,execute,D4,T1,act,1,none,,LAB02_LabRoom_Light_1 LAB02_LabRoom_Light_2 LAB02_LabRoom_Light_3 LAB02_LabRoom_Light_4,,"{""timeline"": [{""op"": ""start_at"", ""anchor"": ""now""}, {""op"": ""wait"", ""cond"": ""Button.Button == \""pushed\"""", ""edge"": ""rising""}, {""op"": ""call"", ""target"": ""Switch.On"", ""args"": {}}]}"
G00422,OFFICE06,Put the open space lights on when I double-press the button.,버튼이 연속 두 번 눌리면 사무실 조명 켜.,trigger,button,light.on,Button,Light,place,execute,D4,T1,act,1,none,,OFFICE06_OpenSpace_Light_1 OFFICE06_OpenSpace_Light_2 OFFICE06_OpenSpace_Light_3,,"{""timeline"": [{""op"": ""start_at"", ""anchor"": ""now""}, {""op"": ""wait"", ""cond"": ""Button.Button == \""double\"""", ""edge"": ""rising""}, {""op"": ""call"", ""target"": ""Switch.On"", ""args"": {}}]}"
G00423,HOME04,I'd like you to get all the lights on with one tap on the wall switch.,벽 스위치를 한 번 누르면 모든 조명 켜 줬으면 해.,trigger,button,light.on,Button,Light,all,execute,D4,T1,act,1,none,,HOME04_LivingRoom_Light_1 HOME04_LivingRoom_Light_2 HOME04_LivingRoom_Light_3 HOME04_Bedroom_Light_1 HOME04_Bedroom_Light_2 HOME04_Study_Light_1 HOME04_Study_Light_2 HOME04_Kitchen_Light_1,,"{""timeline"": [{""op"": ""start_at"", ""anchor"": ""now""}, {""op"": ""wait"", ""cond"": ""Button.Button == \""pushed\"""", ""edge"": ""rising""}, {""op"": ""call"", ""target"": ""Switch.On"", ""args"": {}}]}"
G00424,HOME06,Switch the living room lights on when I double-press the button.,버튼이 연속 두 번 눌리면 거실 조명 켜.,trigger,button,light.on,Button,Light,place,execute,D4,T1,act,1,none,,HOME06_LivingRoom_Light_1 HOME06_LivingRoom_Light_2 HOME06_LivingRoom_Light_3 HOME06_LivingRoom_Light_4,,"{""timeline"": [{""op"": ""start_at"", ""anchor"": ""now""}, {""op"": ""wait"", ""cond"": ""Button.Button == \""double\"""", ""edge"": ""rising""}, {""op"": ""call"", ""target"": ""Switch.On"", ""args"": {}}]}"
G00425,OFFICE01,I'd like you to get the pantry lights on when I press the button.,내가 버튼을 누르면 팬트리 조명 켜 줬으면 해.,trigger,button,light.on,Button,Light,place,execute,D4,T1,act,1,none,,OFFICE01_Pantry_Light_1,,"{""timeline"": [{""op"": ""start_at"", ""anchor"": ""now""}, {""op"": ""wait"", ""cond"": ""Button.Button == \""pushed\"""", ""edge"": ""rising""}, {""op"": ""call"", ""target"": ""Switch.On"", ""args"": {}}]}"
G00426,FACT01,Get the line lights on when I double-press the button.,버튼이 연속 두 번 눌리면 생산라인 조명 켜.,trigger,button,light.on,Button,Light,place,execute,D4,T1,act,1,none,,FACT01_Line_Light_1 FACT01_Line_Light_2 FACT01_Line_Light_3 FACT01_Line_Light_4 FACT01_Line_Light_5 FACT01_Line_Light_6,,"{""timeline"": [{""op"": ""start_at"", ""anchor"": ""now""}, {""op"": ""wait"", ""cond"": ""Button.Button == \""double\"""", ""edge"": ""rising""}, {""op"": ""call"", ""target"": ""Switch.On"", ""args"": {}}]}"
G00427,HOME10,"With a single press of the button, switch the living room lights on",버튼을 한 번 누르면 거실 조명 켜,trigger,button,light.on,Button,Light,place,execute,D4,T1,act,1,none,,HOME10_LivingRoom_Light_1 HOME10_LivingRoom_Light_2,,"{""timeline"": [{""op"": ""start_at"", ""anchor"": ""now""}, {""op"": ""wait"", ""cond"": ""Button.Button == \""pushed\"""", ""edge"": ""rising""}, {""op"": ""call"", ""target"": ""Switch.On"", ""args"": {}}]}"
G00428,HOME11,Give me some light to read by with one tap on the wall switch,벽 스위치를 한 번 누르면 책 읽을 만큼 불 좀 줘,trigger,button,light.on,Button,Light,vague,ask,D4,T1,act,1,none,,HOME11_Bathroom_Light_1 HOME11_Kitchen_Light_1 HOME11_Room_Light_1 HOME11_Room_Light_2 HOME11_Room_WindowCovering_1,,
G00429,HOME20,can you switch the living room lights on when I press the button?,내가 버튼을 누르면 거실 조명 켜 줄래?,trigger,button,light.on,Button,Light,place,execute,D4,T1,act,1,none,,HOME20_LivingRoom_Light_1 HOME20_LivingRoom_Light_2,,"{""timeline"": [{""op"": ""start_at"", ""anchor"": ""now""}, {""op"": ""wait"", ""cond"": ""Button.Button == \""pushed\"""", ""edge"": ""rising""}, {""op"": ""call"", ""target"": ""Switch.On"", ""args"": {}}]}"
G00430,HOME13,"Wait up to 5 minutes to see if the battery is under 20 percent; if not, get the lights on.","배터리가 20퍼센트 아래로 내려가는지 최대 5분 기다려 보고, 그래도 아니면 조명 전부 켜.",trigger,button,light.on,Button,Light,plain,execute,D10,T3,read,1,none,,HOME13_LivingRoom_Light_1 HOME13_LivingRoom_Light_2 HOME13_LivingRoom_Light_3 HOME13_Bedroom_Light_1 HOME13_Bedroom_Light_2 HOME13_Kitchen_Light_1 HOME13_Study_Light_1,,"{""timeline"": [{""op"": ""start_at"", ""anchor"": ""now""}, {""op"": ""wait"", ""cond"": ""Battery.BatteryLevel < 20"", ""edge"": ""rising"", ""timeout"": ""5 MIN""}, {""op"": ""if"", ""cond"": ""not (Battery.BatteryLevel < 20)"", ""then"": [{""op"": ""call"", ""target"": ""Switch.On"", ""args"": {}}], ""else"": []}]}"
G00431,FARM01,"Wait up to 15 minutes to see if it is dark outside; if not, put the lights on","바깥이 어두워지는지 최대 15분 기다려 보고, 그래도 아니면 조명 켜",trigger,motion,light.on,MotionSensor,Light,all,refuse,D10,T3,read,1,none,no_device,,,
G00432,FARM01,"When the motion sensor picks something up, check every 15 minutes and turn on the lights if the washing machine is running",동작 감지 센서에 뭔가 잡히면 15분마다 확인해서 세탁기가 돌고 있을 때 조명 켜,trigger,motion,light.on,MotionSensor,Light,all,refuse,D7,T3,act,1,none,no_device,,,
G00433,FARM04,"Wait up to 5 minutes to see if it is dark outside; if not, get the lights on.","바깥이 어두워지는지 최대 5분 기다려 보고, 그래도 아니면 조명 켜.",trigger,motion,light.on,MotionSensor,Light,all,refuse,D10,T3,read,1,none,no_device,,,
G00434,FARM04,"When the motion sensor detects movement, check every 15 minutes and switch the lights on if it is dark outside.",동작 감지 센서가 움직임을 감지하면 15분마다 확인해서 바깥이 어두울 때 조명 켜.,trigger,motion,light.on,MotionSensor,Light,all,refuse,D7,T3,act,1,none,no_device,,,
G00435,FARM04,"When the motion sensor picks something up, check every 5 minutes and put the lights on if the washing machine is running",동작 감지 센서에 뭔가 잡히면 5분마다 확인해서 세탁기가 돌고 있을 때 조명 켜,trigger,motion,light.on,MotionSensor,Light,all,refuse,D7,T3,act,1,none,no_device,,,
G00436,FARM01,"The moment something moves in the outdoor, brighten this place up, then 20 minutes later turn it back off","실외에서 뭔가 움직이는 순간 여기 좀 밝게 해 주고, 20분 뒤에 다시 꺼",trigger,motion,light.on,MotionSensor,Light,vague,ask,D2,T2,act,1,none,,FARM01_Greenhouse_GrowLight_1 FARM01_Greenhouse_GrowLight_2 FARM01_Greenhouse_GrowLight_3 FARM01_Greenhouse_GrowLight_4 FARM01_Greenhouse_WindowCovering_1 FARM01_Greenhouse_WindowCovering_2 FARM01_Greenhouse_WindowCovering_3,,
G00437,HOME18,Brighten this place up the moment something moves in the kitchen,주방에서 뭔가 움직이는 순간 여기 좀 밝게 해 줘,trigger,motion,light.on,MotionSensor,Light,vague,ask,D4,T1,act,1,none,,HOME18_Bedroom_Light_1 HOME18_Bedroom_Light_2 HOME18_Garage_Light_1 HOME18_Kitchen_Light_1 HOME18_LivingRoom_Light_1 HOME18_LivingRoom_Light_2 HOME18_LivingRoom_Light_3 HOME18_LivingRoom_WindowCovering_1 HOME18_LivingRoom_WindowCovering_2,,
G00438,HOME06,"If motion is detected in the bedroom, light up the light.",침실에서 움직임이 감지되면 조명 켜.,trigger,motion,light.on,MotionSensor,Light,onedup,ask,D4,T1,act,1,none,,HOME06_LivingRoom_Light_1 HOME06_LivingRoom_Light_2 HOME06_LivingRoom_Light_3 HOME06_LivingRoom_Light_4 HOME06_Kitchen_Light_1 HOME06_Kitchen_Light_2 HOME06_Bedroom_Light_1 HOME06_Bedroom_Light_2 HOME06_Study_Light_1 HOME06_Bathroom_Light_1 HOME06_Bathroom_Light_2 HOME06_Hallway_Light_1 HOME06_Garden_Light_1 HOME06_Garden_Light_2 HOME06_Garage_Light_1,,
G00439,HOME18,please switch the light on when the motion sensor detects movement.,동작 감지 센서가 움직임을 감지하면 조명 켜 주세요.,trigger,motion,light.on,MotionSensor,Light,onedup,ask,D4,T1,act,1,none,,HOME18_LivingRoom_Light_1 HOME18_LivingRoom_Light_2 HOME18_LivingRoom_Light_3 HOME18_Bedroom_Light_1 HOME18_Bedroom_Light_2 HOME18_Kitchen_Light_1 HOME18_Garage_Light_1,,
G00440,HOME06,can you get the light on when the motion sensor picks something up?,동작 감지 센서에 뭔가 잡히면 조명 켜 줄래?,trigger,motion,light.on,MotionSensor,Light,onedup,ask,D4,T1,act,1,none,,HOME06_LivingRoom_Light_1 HOME06_LivingRoom_Light_2 HOME06_LivingRoom_Light_3 HOME06_LivingRoom_Light_4 HOME06_Kitchen_Light_1 HOME06_Kitchen_Light_2 HOME06_Bedroom_Light_1 HOME06_Bedroom_Light_2 HOME06_Study_Light_1 HOME06_Bathroom_Light_1 HOME06_Bathroom_Light_2 HOME06_Hallway_Light_1 HOME06_Garden_Light_1 HOME06_Garden_Light_2 HOME06_Garage_Light_1,,
G00441,HOME18,I'd like you to turn on the light the moment something moves in the utility.,다용도실에서 뭔가 움직이는 순간 조명 켜 줬으면 해.,trigger,motion,light.on,MotionSensor,Light,onedup,ask,D4,T1,act,1,none,,HOME18_LivingRoom_Light_1 HOME18_LivingRoom_Light_2 HOME18_LivingRoom_Light_3 HOME18_Bedroom_Light_1 HOME18_Bedroom_Light_2 HOME18_Kitchen_Light_1 HOME18_Garage_Light_1,,
G00442,HOME06,could you put the light on if motion is detected in the outdoor?,실외에서 움직임이 감지되면 조명 켜 줄 수 있어?,trigger,motion,light.on,MotionSensor,Light,onedup,ask,D4,T1,act,1,none,,HOME06_LivingRoom_Light_1 HOME06_LivingRoom_Light_2 HOME06_LivingRoom_Light_3 HOME06_LivingRoom_Light_4 HOME06_Kitchen_Light_1 HOME06_Kitchen_Light_2 HOME06_Bedroom_Light_1 HOME06_Bedroom_Light_2 HOME06_Study_Light_1 HOME06_Bathroom_Light_1 HOME06_Bathroom_Light_2 HOME06_Hallway_Light_1 HOME06_Garden_Light_1 HOME06_Garden_Light_2 HOME06_Garage_Light_1,,
G00443,HOME18,Light up the living room lights when the motion sensor detects movement,동작 감지 센서가 움직임을 감지하면 거실 조명 켜,trigger,motion,light.on,MotionSensor,Light,place,execute,D4,T1,act,1,none,,HOME18_LivingRoom_Light_1 HOME18_LivingRoom_Light_2 HOME18_LivingRoom_Light_3,,"{""timeline"": [{""op"": ""start_at"", ""anchor"": ""now""}, {""op"": ""wait"", ""cond"": ""MotionSensor.Motion == true"", ""edge"": ""rising""}, {""op"": ""call"", ""target"": ""Switch.On"", ""args"": {}}]}"
G00444,HOME06,"When the motion sensor picks something up, switch the study lights on",동작 감지 센서에 뭔가 잡히면 서재 조명 켜,trigger,motion,light.on,MotionSensor,Light,place,execute,D4,T1,act,1,none,,HOME06_Study_Light_1,,"{""timeline"": [{""op"": ""start_at"", ""anchor"": ""now""}, {""op"": ""wait"", ""cond"": ""MotionSensor.Motion == true"", ""edge"": ""rising""}, {""op"": ""call"", ""target"": ""Switch.On"", ""args"": {}}]}"
